년,월,일,시,분,항목,종로구,중구,용산구,은평구,서대문구,마포구,성동구,광진구,동대문구,중랑구,성북구,강북구,도봉구,노원구,양천구,강서구,구로구,금천구,영등포구,동작구,관악구,서초구,강남구,송파구,강동구,최대,최소,평균
2017,9,28,,,PM2.5,9,8,9,8,9,9,9,7,8,8,9,6,8,8,10,10,9,8,9,8,7,8,8,7,6,10,6,8
2017,9,29,,,PM2.5,9,9,9,8,9,11,9,9,8,9,10,6,8,10,12,9,9,9,9,9,8,7,8,8,9,12,6,9
2017,9,30,,,PM2.5,19,19,16,17,20,19,18,18,17,17,21,17,17,19,21,20,19,17,16,17,15,15,17,16,17,21,15,18
2017,10,1,,,PM2.5,22,23,22,17,20,23,19,20,19,17,24,20,18,24,26,22,21,18,18,21,17,17,24,17,17,26,17,20
2017,10,2,,,PM2.5,11,10,12,11,12,13,10,9,10,9,12,8,10,13,12,12,12,9,10,10,9,10,9,9,9,13,8,10
2017,10,3,,,PM2.5,12,12,12,11,13,14,12,11,10,10,12,9,10,13,14,12,12,11,9,11,10,9,11,11,10,14,9,11
2017,10,4,,,PM2.5,8,9,9,8,10,10,8,8,8,8,9,6,8,10,11,10,10,9,8,9,7,8,8,8,7,11,6,9
2017,10,5,,,PM2.5,7,8,8,7,7,9,8,7,7,7,9,6,8,10,9,8,8,7,6,8,6,7,6,7,7,10,6,8
2017,10,6,,,PM2.5,7,7,7,6,7,8,5,6,6,6,9,5,7,8,8,7,7,5,6,6,6,6,5,6,6,9,5,7
2017,10,7,,,PM2.5,5,5,7,6,7,8,6,4,6,4,6,3,5,5,6,7,7,6,7,5,7,5,5,5,5,8,3,6
2017,10,8,,,PM2.5,13,13,14,12,14,15,13,12,13,11,14,9,12,13,16,14,15,13,13,13,13,12,12,12,12,16,9,13
2017,10,9,,,PM2.5,17,17,16,17,19,18,17,18,16,16,19,17,17,20,21,18,18,17,15,17,15,15,20,17,17,21,15,17
2017,10,10,,,PM2.5,*18,19,18,17,19,20,17,19,18,16,21,16,17,*17,22,18,20,*17,17,18,15,16,22,16,17,22,15,18
2017,10,11,,,PM2.5,7,6,9,4,6,9,6,6,6,7,7,4,5,*9,8,9,7,*8,6,7,5,6,7,6,6,9,4,6
2017,10,12,,,PM2.5,12,12,11,10,13,14,10,11,11,10,12,8,8,13,15,15,*9,13,12,*8,11,10,11,9,10,15,8,11
2017,10,13,,,PM2.5,16,15,14,13,16,16,*13,15,14,13,16,11,14,17,20,18,*16,16,14,*14,13,14,15,13,13,20,11,15
2017,10,14,,,PM2.5,12,11,10,10,11,14,9,11,11,10,13,9,11,14,17,17,13,12,11,12,10,10,12,10,11,17,9,12
2017,10,15,,,PM2.5,12,12,11,10,11,12,11,11,11,10,13,8,11,13,14,13,13,12,11,11,10,11,10,11,10,14,8,11
2017,10,16,,,PM2.5,17,16,14,14,17,18,15,15,15,14,18,12,17,19,23,20,17,16,15,16,13,14,14,14,15,23,12,16
2017,10,17,,,PM2.5,*17,22,18,18,*17,24,18,18,18,16,21,16,19,21,28,25,23,23,20,21,20,20,19,18,17,28,16,20
2017,10,18,,,PM2.5,*15,16,12,12,*13,15,12,13,13,11,16,12,14,18,17,16,14,14,12,15,12,13,12,12,11,18,11,14
2017,10,19,,,PM2.5,12,11,10,9,10,12,10,9,11,9,12,7,11,13,*12,14,11,10,11,10,9,9,9,8,9,14,7,10
2017,10,20,,,PM2.5,20,18,16,15,16,19,15,14,16,14,19,13,16,19,*25,21,17,18,16,15,14,15,15,12,14,21,12,16
2017,10,21,,,PM2.5,23,23,19,20,22,26,18,18,20,17,25,18,20,23,29,30,24,23,21,22,22,22,20,17,16,30,16,22
2017,10,22,,,PM2.5,13,15,12,11,12,16,12,11,12,11,16,9,13,16,19,18,14,12,12,13,11,12,11,10,10,19,9,13
2017,10,23,,,PM2.5,11,10,9,9,11,12,9,9,9,8,11,7,9,11,13,13,12,11,10,9,8,9,9,9,8,13,7,10
2017,10,24,,,PM2.5,17,16,15,14,*13,17,14,14,14,13,17,12,14,19,19,18,18,16,16,16,13,14,14,13,13,19,12,15
2017,10,25,,,PM2.5,22,22,21,20,*23,23,19,22,20,18,23,20,20,25,29,28,26,24,20,22,20,20,23,20,18,29,18,22
2017,10,26,,,PM2.5,30,29,26,26,28,31,26,28,26,24,29,28,27,33,37,31,30,28,25,27,24,24,31,25,24,37,24,28
2017,10,27,,,PM2.5,39,37,35,29,34,39,32,35,31,28,36,31,29,38,42,39,35,36,30,36,34,31,39,29,25,42,25,34
2017,10,28,,,PM2.5,28,28,24,24,25,30,24,25,26,22,30,24,24,30,37,33,30,29,25,27,27,25,24,24,22,37,22,27
2017,10,29,,,PM2.5,22,22,22,19,23,24,20,22,20,22,23,22,22,27,27,26,23,23,20,23,20,23,24,21,18,27,18,22
2017,10,30,,,PM2.5,13,14,12,12,14,13,11,13,11,13,13,11,11,15,19,15,13,15,13,13,10,14,13,14,11,19,10,13
2017,10,31,,,PM2.5,16,15,13,13,15,15,13,16,14,13,15,10,13,16,18,*19,14,14,14,13,13,13,17,16,14,18,10,14
2017,11,1,,,PM2.5,23,20,19,18,19,19,17,22,18,17,21,20,18,23,23,22,19,19,17,20,17,17,27,19,16,27,16,20
2017,11,2,,,PM2.5,30,28,27,24,25,26,24,29,22,23,27,27,22,27,27,27,25,25,22,31,24,22,39,25,22,39,22,26
2017,11,3,,,PM2.5,27,26,26,22,26,26,23,28,22,23,27,24,22,27,30,29,27,26,23,28,24,23,36,23,21,36,21,25
2017,11,4,,,PM2.5,39,41,35,37,43,38,34,40,33,33,41,37,33,41,62,56,48,46,38,43,38,37,37,36,33,62,33,40
2017,11,5,,,PM2.5,30,30,26,22,26,27,26,33,26,25,28,22,23,31,32,26,26,24,24,25,23,25,29,30,27,33,22,27
2017,11,6,,,PM2.5,23,23,20,17,19,22,19,24,18,19,21,19,16,24,27,21,20,20,18,20,18,17,23,19,19,27,16,20
2017,11,7,,,PM2.5,29,28,25,19,26,28,23,29,22,22,25,23,20,28,33,27,26,25,23,26,23,22,32,22,23,33,19,25
2017,11,8,,,PM2.5,31,29,29,20,30,30,24,33,24,28,30,35,27,37,35,31,32,30,25,35,29,26,36,26,25,37,20,30
2017,11,9,,,PM2.5,27,26,20,23,27,22,22,24,22,21,24,21,22,27,34,24,28,24,22,23,23,22,24,24,22,34,20,24
2017,11,10,,,PM2.5,23,23,20,17,19,21,19,23,17,18,21,19,18,25,32,24,21,24,18,22,19,19,22,20,18,32,17,21
2017,11,11,,,PM2.5,12,12,12,13,16,12,12,12,10,14,12,9,11,15,16,17,14,14,13,12,10,18,11,14,12,18,9,13
2017,11,12,,,PM2.5,19,18,16,16,19,17,17,20,16,17,18,15,16,22,24,20,19,21,17,19,16,16,19,18,17,24,15,18
2017,11,13,,,PM2.5,26,25,23,21,23,24,21,27,19,20,23,24,21,27,35,24,24,26,22,25,21,19,29,22,21,35,19,24
2017,11,14,,,PM2.5,18,18,17,16,18,18,14,19,12,16,17,15,13,19,24,19,17,20,15,19,15,16,18,14,14,24,12,17
2017,11,15,,,PM2.5,11,11,10,11,12,11,11,12,8,11,11,8,9,13,16,14,12,14,11,14,8,12,11,12,10,16,8,11
2017,11,16,,,PM2.5,13,13,11,11,13,11,15,15,11,12,12,11,12,16,19,14,13,16,12,18,12,15,14,17,14,19,11,14
2017,11,17,,,PM2.5,24,24,19,19,22,23,27,25,19,19,23,20,20,25,36,22,23,28,20,30,20,27,26,29,19,36,19,24
2017,11,18,,,PM2.5,22,21,19,19,21,19,25,24,16,19,22,19,18,24,28,22,22,23,18,27,16,29,22,26,17,29,16,21
2017,11,19,,,PM2.5,12,12,10,12,12,12,13,11,10,10,11,8,10,12,14,12,13,14,11,15,9,13,12,13,9,15,8,12
2017,11,20,,,PM2.5,21,21,17,20,22,20,23,23,18,17,22,19,21,25,*37,22,22,23,19,25,17,23,21,23,21,25,17,21
2017,11,21,,,PM2.5,33,31,26,21,26,29,35,37,25,24,31,28,28,40,42,28,30,36,24,35,25,32,34,35,31,42,21,31
2017,11,22,,,PM2.5,33,34,26,23,27,31,35,38,23,23,30,33,24,34,39,27,23,30,22,35,24,33,33,34,30,39,22,30
2017,11,23,,,PM2.5,11,11,9,10,12,10,12,13,9,9,10,7,10,12,15,12,10,12,10,14,8,11,10,13,14,15,7,11
2017,11,24,,,PM2.5,13,12,11,11,12,11,15,14,10,11,13,8,12,15,15,12,12,13,11,16,9,13,12,14,16,16,8,12
2017,11,25,,,PM2.5,15,15,17,14,14,16,17,17,15,13,17,13,15,18,20,14,15,18,13,18,14,15,17,17,18,20,13,16
2017,11,26,,,PM2.5,*0,25,29,18,22,26,24,23,18,15,21,18,18,24,32,21,23,29,19,33,26,26,27,19,20,33,15,23
2017,11,27,,,PM2.5,*0,29,28,25,26,26,*34,31,23,22,28,23,26,29,41,30,29,36,25,37,26,32,*39,30,29,41,22,29
2017,11,28,,,PM2.5,*54,48,51,40,44,45,46,50,37,36,52,48,48,54,63,42,42,52,37,51,38,45,46,46,47,63,36,46
2017,11,29,,,PM2.5,25,27,30,19,21,23,28,31,18,19,24,25,23,29,26,21,18,28,17,31,20,30,30,25,27,31,17,25
2017,11,30,,,PM2.5,8,10,9,9,9,9,11,10,9,8,8,5,8,10,7,8,8,10,8,13,5,13,10,10,10,13,5,9
2017,12,1,,,PM2.5,12,13,12,15,14,13,13,14,14,10,12,10,12,14,12,12,13,14,11,16,10,13,14,13,13,16,10,13
2017,12,2,,,PM2.5,25,24,24,21,23,23,25,27,25,18,23,20,21,27,26,20,27,26,18,26,25,24,27,26,25,27,18,24
2017,12,3,,,PM2.5,34,36,37,37,39,36,35,40,37,25,34,35,31,38,41,29,39,40,24,39,*38,35,40,29,34,41,24,35
2017,12,4,,,PM2.5,26,27,28,26,31,26,29,30,30,20,23,20,18,30,30,23,32,31,19,31,*22,32,29,22,27,32,18,26
2017,12,5,,,PM2.5,11,10,11,12,12,10,13,11,11,9,10,8,9,12,11,11,12,12,9,10,11,14,11,13,12,14,8,11
2017,12,6,,,PM2.5,21,23,23,20,22,20,25,22,22,16,19,20,17,23,22,17,23,23,19,23,24,25,25,21,25,25,16,22
2017,12,7,,,PM2.5,33,33,35,30,33,33,33,34,31,22,28,27,25,32,36,25,33,34,34,35,34,41,36,26,33,41,22,32
2017,12,8,,,PM2.5,21,20,22,23,24,19,23,22,22,17,20,16,18,22,19,19,23,21,23,22,24,26,21,24,25,26,16,21
2017,12,9,,,PM2.5,25,24,24,22,28,22,27,25,26,19,24,19,22,26,21,20,27,25,25,24,28,27,28,25,29,29,19,24
2017,12,10,,,PM2.5,26,26,27,22,25,25,27,27,24,19,24,22,19,26,24,20,26,26,25,27,27,29,29,23,27,29,19,25
2017,12,11,,,PM2.5,9,9,12,12,14,11,12,10,11,10,10,7,8,11,7,10,11,*11,12,8,9,13,10,11,12,14,7,10
2017,12,12,,,PM2.5,17,15,19,*18,21,16,19,18,17,14,16,15,15,19,14,15,20,19,19,17,15,20,17,18,21,21,14,17
2017,12,13,,,PM2.5,19,18,19,19,23,18,21,22,19,16,18,16,20,23,15,16,23,19,20,19,17,22,21,23,26,26,15,20
2017,12,14,,,PM2.5,36,34,31,31,40,32,41,35,35,26,35,28,40,40,32,29,42,44,33,42,37,42,39,36,42,44,26,36
2017,12,15,,,PM2.5,59,56,55,51,59,49,63,53,58,51,64,62,72,69,55,*50,63,59,54,58,55,66,55,55,60,72,49,58
2017,12,16,,,PM2.5,25,25,26,25,31,24,29,27,23,28,24,22,29,29,22,*0,29,29,27,28,28,31,28,26,29,31,22,27
2017,12,17,,,PM2.5,12,12,13,13,16,13,14,12,12,15,12,10,14,15,11,*0,20,*16,15,13,15,15,13,14,16,20,10,14
2017,12,18,,,PM2.5,35,38,34,33,39,31,36,33,36,36,35,35,37,34,26,*0,35,30,33,36,33,36,37,35,37,39,26,35
2017,12,19,,,PM2.5,18,25,19,22,23,19,20,19,18,20,17,16,20,20,17,*0,23,20,20,21,19,21,20,18,21,25,16,20
2017,12,20,,,PM2.5,24,32,23,23,28,28,27,25,26,25,23,19,24,25,21,*0,26,24,27,24,23,29,30,29,29,32,19,25
2017,12,21,,,PM2.5,40,37,41,33,44,43,41,39,40,40,34,33,38,39,35,*0,39,39,36,42,40,40,44,36,42,44,33,39
2017,12,22,,,PM2.5,43,41,46,37,*34,44,45,46,48,43,48,44,46,44,39,*0,43,38,45,39,40,44,48,45,51,51,37,43
2017,12,23,,,PM2.5,76,72,83,84,*0,87,78,72,80,83,80,76,80,76,83,*0,88,76,90,88,85,85,78,67,77,90,67,80
2017,12,24,,,PM2.5,56,54,65,*69,*0,62,66,58,61,64,54,56,58,60,57,*0,58,50,56,64,58,63,62,52,56,66,50,59
2017,12,25,,,PM2.5,15,14,15,16,*0,17,17,17,16,17,15,12,15,17,14,*0,21,16,19,16,16,18,16,16,17,21,12,16
2017,12,26,,,PM2.5,12,12,12,15,*0,15,14,14,14,16,11,9,15,15,14,*0,19,14,18,13,15,16,15,15,18,19,9,14
2017,12,27,,,PM2.5,14,13,13,17,*0,14,14,14,14,16,13,10,14,15,13,*0,17,15,15,13,13,15,15,14,15,17,10,14
2017,12,28,,,PM2.5,27,23,27,26,*0,27,28,29,28,28,25,25,30,30,24,*0,29,23,27,28,28,28,31,30,31,31,23,27
2017,12,29,,,PM2.5,60,58,68,63,*0,69,66,62,63,67,57,58,64,59,72,*0,76,70,75,77,76,70,68,62,71,77,57,67
2017,12,30,,,PM2.5,88,87,104,89,*0,99,84,96,88,98,84,92,89,92,102,*0,104,90,106,110,100,99,96,87,97,110,84,95
2017,12,31,,,PM2.5,34,34,38,33,*0,40,37,37,34,37,28,30,33,35,41,*0,47,37,42,41,39,39,37,33,35,47,28,37
2018,1,1,,,PM2.5,17,18,18,21,*0,21,23,22,21,23,19,18,22,21,21,13,28,21,24,19,24,24,22,23,24,28,13,21
2018,1,2,,,PM2.5,22,20,21,21,*0,24,23,25,21,22,20,16,22,22,24,15,29,24,25,24,23,26,25,27,25,29,15,23
2018,1,3,,,PM2.5,19,18,17,22,*0,19,21,18,19,21,17,15,20,19,18,15,24,19,21,18,18,20,20,20,21,24,15,19
2018,1,4,,,PM2.5,24,24,23,*22,*0,26,26,25,23,27,22,21,27,26,23,27,29,26,25,27,27,27,26,27,29,29,21,25
2018,1,5,,,PM2.5,34,33,35,32,*0,36,37,39,36,40,36,34,43,40,36,41,42,34,41,34,36,38,37,36,45,45,32,37
2018,1,6,,,PM2.5,27,26,26,31,*0,32,31,34,31,35,34,26,36,31,31,34,39,31,36,30,34,35,30,29,44,44,26,32
2018,1,7,,,PM2.5,36,35,37,34,*0,40,42,39,39,38,42,32,40,39,42,46,45,41,45,45,45,44,43,33,45,46,32,40
2018,1,8,,,PM2.5,37,39,41,33,*0,43,39,41,36,39,39,33,39,43,42,43,43,43,42,45,47,46,44,36,41,47,33,41
2018,1,9,,,PM2.5,18,18,18,20,*0,20,21,19,19,22,20,16,18,18,18,21,23,19,23,20,22,22,19,20,22,23,16,20
2018,1,10,,,PM2.5,13,12,14,16,*0,15,15,13,14,17,13,9,14,13,14,*15,19,14,18,13,14,15,13,12,16,19,9,14
2018,1,11,,,PM2.5,22,22,22,26,*0,23,24,23,23,27,22,17,22,22,24,23,26,22,26,23,22,25,22,20,25,27,17,23
2018,1,12,,,PM2.5,15,14,13,15,*0,15,17,15,15,18,15,9,14,15,17,19,19,19,19,17,18,17,17,14,18,19,9,16
2018,1,13,,,PM2.5,38,41,37,38,*0,42,40,37,36,37,40,34,36,38,42,45,42,43,42,47,45,44,44,26,40,47,26,40
2018,1,14,,,PM2.5,50,54,56,46,35,53,52,52,49,51,54,49,49,57,56,57,52,54,49,60,55,52,58,37,55,60,35,52
2018,1,15,,,PM2.5,46,47,53,45,44,53,53,46,49,47,51,37,44,42,54,58,58,51,55,51,58,51,52,46,49,58,37,50
2018,1,16,,,PM2.5,74,76,88,81,75,86,84,75,76,81,87,71,85,81,97,96,99,91,89,103,98,91,78,73,84,103,71,85
2018,1,17,,,PM2.5,77,77,95,84,77,93,94,85,78,89,90,68,81,79,89,84,95,89,100,105,101,91,88,89,96,105,68,88
2018,1,18,,,PM2.5,55,55,65,64,58,62,61,54,53,61,58,49,58,53,59,59,64,57,65,64,62,63,59,56,64,65,49,59
2018,1,19,,,PM2.5,27,26,28,28,27,29,28,30,25,30,26,22,27,27,27,31,33,30,32,30,31,30,30,30,35,35,22,29
2018,1,20,,,PM2.5,56,57,65,66,63,66,63,58,56,63,64,52,62,54,66,68,71,65,70,74,72,67,59,64,64,74,52,64
2018,1,21,,,PM2.5,33,34,34,26,32,38,34,35,29,32,30,23,30,31,34,35,40,41,37,44,42,40,37,38,43,44,23,35
2018,1,22,,,PM2.5,25,25,29,24,23,29,30,30,26,29,28,22,26,26,28,31,30,29,31,31,31,31,32,30,30,32,22,28
2018,1,23,,,PM2.5,12,11,12,13,11,13,11,13,12,14,12,8,11,11,11,12,15,12,15,11,12,14,12,11,13,15,8,12
2018,1,24,,,PM2.5,10,10,10,13,10,12,10,9,10,*11,10,7,10,10,9,11,15,10,15,9,9,12,10,10,11,15,7,11
2018,1,25,,,PM2.5,12,12,11,13,11,14,11,11,11,10,11,8,11,12,10,12,15,12,14,12,11,13,12,11,13,15,8,12
2018,1,26,,,PM2.5,18,18,17,21,19,23,20,18,18,17,20,15,19,20,19,18,23,21,22,21,21,21,20,19,22,23,15,20
2018,1,27,,,PM2.5,26,26,22,24,23,29,26,29,29,28,28,24,31,*0,27,27,28,29,26,30,26,28,32,26,33,33,22,27
2018,1,28,,,PM2.5,17,18,19,21,17,23,20,21,18,19,19,16,21,*0,20,21,23,19,23,19,22,22,20,20,24,24,16,20
2018,1,29,,,PM2.5,15,16,15,18,17,20,16,16,15,14,17,13,16,*15,16,17,23,17,21,17,17,18,16,16,18,23,13,17
2018,1,30,,,PM2.5,20,20,18,23,18,23,22,23,21,20,22,20,22,25,19,20,23,21,24,22,21,19,24,23,24,25,18,21
2018,1,31,,,PM2.5,18,20,16,21,19,25,21,22,18,18,18,13,18,20,20,21,22,19,23,21,23,22,23,21,24,25,13,20
2018,2,1,,,PM2.5,21,22,19,21,21,28,25,23,22,19,20,16,21,21,21,24,24,23,25,22,24,25,25,25,26,28,16,22
2018,2,2,,,PM2.5,31,32,27,29,26,38,35,34,34,29,31,25,32,34,32,33,37,32,35,35,38,38,34,33,37,38,25,33
2018,2,3,,,PM2.5,19,19,20,20,17,22,20,21,19,18,19,17,20,22,19,19,22,20,22,21,22,22,20,20,21,22,17,20
2018,2,4,,,PM2.5,20,21,22,23,19,25,23,20,21,19,22,18,23,23,21,20,23,22,24,23,23,23,20,22,24,25,18,22
2018,2,5,,,PM2.5,15,15,14,17,16,19,16,14,14,13,15,12,15,16,15,15,18,15,18,14,16,16,15,15,16,19,12,15
2018,2,6,,,PM2.5,18,19,16,21,18,21,20,18,18,17,19,16,19,20,18,18,21,19,21,21,20,20,18,19,21,21,16,19
2018,2,7,,,PM2.5,23,24,21,24,22,27,27,26,26,25,26,21,24,26,22,23,27,25,26,27,25,25,25,26,28,28,21,25
2018,2,8,,,PM2.5,32,33,31,33,30,39,39,32,36,32,34,33,39,38,34,35,32,40,34,41,36,35,35,36,37,41,30,35
2018,2,9,,,PM2.5,48,48,48,44,37,54,52,42,54,46,49,46,46,52,53,50,45,51,50,55,57,51,49,43,47,57,37,49
2018,2,10,,,PM2.5,38,39,44,42,36,47,47,39,43,36,40,36,38,41,47,43,44,42,45,44,47,42,43,41,46,47,36,42
2018,2,11,,,PM2.5,13,14,15,16,14,17,16,14,14,13,14,14,14,15,15,14,20,15,17,14,18,15,13,15,17,20,13,15
2018,2,12,,,PM2.5,13,13,13,16,14,16,17,13,14,13,14,12,14,14,14,14,20,15,18,14,17,16,13,15,19,20,12,15
2018,2,13,,,PM2.5,14,15,13,17,14,17,20,16,15,15,15,14,15,19,16,15,18,16,19,15,17,15,15,*13,19,20,13,16
2018,2,14,,,PM2.5,27,28,31,33,29,33,37,29,29,27,31,28,31,29,30,28,34,30,33,33,32,32,30,29,33,37,27,31
2018,2,15,,,PM2.5,14,14,14,18,14,17,17,15,16,14,15,12,15,15,15,14,18,15,16,14,19,16,15,15,18,19,12,15
2018,2,16,,,PM2.5,19,21,18,22,20,26,26,21,22,19,21,18,22,22,24,22,25,24,25,23,26,24,22,22,24,26,18,22
2018,2,17,,,PM2.5,10,10,9,14,11,13,14,11,11,9,11,8,12,12,12,11,19,12,16,11,15,15,10,12,16,19,8,12
2018,2,18,,,PM2.5,14,16,15,21,15,20,20,16,17,16,17,14,18,18,17,17,21,18,20,16,20,18,15,18,21,21,14,17
2018,2,19,,,PM2.5,34,35,41,38,36,43,46,37,41,37,38,33,40,37,40,39,43,39,41,40,44,39,40,38,43,46,33,39
2018,2,20,,,PM2.5,32,37,37,35,39,46,43,38,38,37,38,31,40,38,43,40,47,40,44,44,42,43,40,41,45,47,31,40
2018,2,21,,,PM2.5,17,18,16,22,17,23,21,17,18,17,18,14,20,18,19,18,22,18,24,20,21,22,19,19,21,24,14,19
2018,2,22,,,PM2.5,25,26,26,28,24,30,30,26,28,26,28,25,29,28,29,25,31,25,28,27,28,27,26,28,30,31,24,27
2018,2,23,,,PM2.5,55,60,71,63,56,72,68,57,68,63,71,59,63,63,74,64,*49,61,75,76,74,*34,68,62,66,76,55,65
2018,2,24,,,PM2.5,46,49,62,47,49,57,62,54,53,50,53,39,49,48,57,51,*0,50,56,60,56,*0,55,53,59,62,39,53
2018,2,25,,,PM2.5,25,26,33,28,27,36,32,28,29,27,28,22,30,29,35,32,*0,31,36,34,36,*0,31,32,33,36,22,30
2018,2,26,,,PM2.5,37,39,*29,40,35,46,45,42,44,39,37,33,41,39,47,47,*0,40,46,43,46,*0,42,45,48,48,33,42
2018,2,27,,,PM2.5,55,57,*0,55,49,67,70,65,69,64,64,58,61,64,67,64,*0,53,63,60,60,*0,69,66,69,70,49,62
2018,2,28,,,PM2.5,41,44,*0,35,34,48,45,40,53,44,62,41,43,46,48,45,*0,40,43,50,48,*0,46,35,40,62,34,44
2018,3,1,,,PM2.5,26,26,*0,33,29,34,37,28,29,26,32,25,32,28,31,29,*0,29,38,31,34,*0,29,32,34,38,25,30
2018,3,2,,,PM2.5,24,24,*0,27,24,27,31,28,27,27,27,24,29,29,23,21,*0,23,30,25,25,*0,28,31,36,36,21,27
2018,3,3,,,PM2.5,25,26,*0,23,28,32,29,26,28,25,25,20,24,26,27,26,*0,24,29,27,31,*0,32,26,31,32,20,27
2018,3,4,,,PM2.5,18,18,*0,15,23,27,20,21,24,20,22,12,17,19,27,24,*0,20,21,22,27,*0,24,17,17,27,12,21
2018,3,5,,,PM2.5,5,5,*0,6,4,7,6,4,4,4,6,4,6,5,4,5,*0,4,7,4,6,*0,4,6,8,8,4,5
2018,3,6,,,PM2.5,15,15,*0,17,16,20,19,16,16,14,18,13,19,18,19,19,*25,16,23,15,19,18,15,17,22,23,13,17
2018,3,7,,,PM2.5,14,16,*0,16,14,18,16,14,15,13,16,13,16,16,16,17,18,17,18,16,18,14,14,14,16,18,13,16
2018,3,8,,,PM2.5,24,23,*0,*10,*14,31,32,24,26,24,28,23,29,27,29,27,32,26,33,26,29,26,26,25,30,33,23,27
2018,3,9,,,PM2.5,31,31,*0,*29,*31,41,42,30,34,31,31,28,33,32,43,36,54,49,49,45,48,38,36,33,41,54,28,38
2018,3,10,,,PM2.5,31,29,*0,34,34,35,33,31,36,31,32,31,33,36,32,31,33,31,33,31,34,29,32,31,41,41,29,33
2018,3,11,,,PM2.5,34,35,*0,44,42,46,38,34,42,37,36,38,39,41,47,45,49,43,44,41,49,37,41,30,39,49,30,40
2018,3,12,,,PM2.5,53,53,*0,61,63,71,65,56,63,56,56,48,52,53,79,79,76,73,73,74,76,60,64,58,66,79,48,64
2018,3,13,,,PM2.5,36,34,55,26,27,38,45,45,48,40,34,36,38,41,34,32,35,26,35,39,*60,39,45,*23,44,55,26,38
2018,3,14,,,PM2.5,11,11,14,13,11,15,15,12,12,10,15,9,*14,13,10,10,15,12,12,10,*17,13,11,12,15,15,9,12
2018,3,15,,,PM2.5,12,12,19,17,15,17,19,14,12,13,13,9,14,12,17,16,19,16,*18,13,18,15,15,17,20,20,9,15
2018,3,16,,,PM2.5,6,7,6,6,6,9,8,6,6,5,8,4,7,6,6,6,10,7,6,7,9,*6,5,6,7,10,4,7
2018,3,17,,,PM2.5,16,18,25,20,21,24,23,18,18,16,18,15,17,17,21,20,22,20,23,17,27,20,20,18,21,27,15,20
2018,3,18,,,PM2.5,37,41,59,44,48,56,45,40,47,41,38,38,34,40,54,47,50,52,56,53,61,44,49,37,42,61,34,46
2018,3,19,,,PM2.5,21,23,28,26,20,26,19,18,25,21,20,18,16,23,28,24,18,23,26,21,28,20,20,13,15,28,13,22
2018,3,20,,,PM2.5,7,8,8,7,7,9,11,8,7,5,9,6,8,8,7,7,10,9,8,7,9,10,7,8,10,11,5,8
2018,3,21,,,PM2.5,6,7,7,7,7,9,7,*6,7,5,7,4,7,7,7,7,9,8,9,5,10,7,5,6,7,10,4,7
2018,3,22,,,PM2.5,24,24,31,30,30,31,29,*0,27,25,24,22,27,25,26,25,28,27,30,23,28,25,26,25,29,31,22,27
2018,3,23,,,PM2.5,45,44,63,56,56,57,53,*0,53,48,38,49,47,51,54,48,49,47,56,47,54,43,49,42,49,63,38,50
2018,3,24,,,PM2.5,77,74,112,89,90,97,97,*0,90,88,67,81,75,84,86,80,90,82,90,91,91,84,90,74,85,112,67,86
2018,3,25,,,PM2.5,87,86,124,108,113,114,106,*0,103,96,93,85,81,89,106,100,119,95,106,98,101,99,93,78,97,124,78,99
2018,3,26,,,PM2.5,66,64,92,85,87,85,75,*0,79,71,62,68,52,69,73,71,67,56,80,63,74,66,72,52,69,92,52,71
2018,3,27,,,PM2.5,50,51,75,63,66,72,66,*54,61,55,53,50,54,52,67,65,69,55,70,60,70,62,56,60,61,75,50,61
2018,3,28,,,PM2.5,32,31,46,38,38,38,43,37,38,36,32,35,34,37,40,37,41,32,41,35,37,38,37,36,36,46,31,37
2018,3,29,,,PM2.5,34,34,50,46,47,44,52,36,39,37,40,34,44,37,44,44,54,40,48,40,49,50,40,49,48,54,34,43
2018,3,30,,,PM2.5,32,33,46,39,40,38,43,33,34,34,33,29,44,31,39,37,43,33,42,32,44,37,34,39,41,46,29,37
2018,3,31,,,PM2.5,26,25,39,28,29,30,34,29,30,30,29,26,34,29,29,30,30,24,31,26,32,30,29,30,33,39,24,30
2018,4,1,,,PM2.5,27,28,40,35,35,34,43,31,32,31,34,29,44,32,35,34,44,31,38,32,37,41,33,41,42,44,27,35
2018,4,2,,,PM2.5,24,22,33,28,27,28,35,24,27,24,28,24,37,26,27,27,35,24,29,25,28,33,27,33,34,37,22,28
2018,4,3,,,PM2.5,17,16,25,23,23,23,26,18,18,17,21,20,26,20,20,19,24,17,23,17,20,24,19,25,25,26,16,21
2018,4,4,,,PM2.5,5,6,8,7,6,7,9,6,6,5,7,3,*11,6,5,6,9,7,7,5,9,10,6,8,10,10,3,7
2018,4,5,,,PM2.5,4,5,4,5,3,6,6,4,3,2,4,1,*0,4,3,3,6,4,6,2,8,5,3,5,5,8,1,4
2018,4,6,,,PM2.5,20,19,32,29,29,31,30,21,22,21,22,27,*45,24,25,27,39,23,31,23,33,29,22,28,30,39,19,27
2018,4,7,,,PM2.5,20,19,26,22,20,21,27,21,22,20,22,20,27,23,20,19,27,20,22,20,22,24,21,24,28,28,19,22
2018,4,8,,,PM2.5,12,12,17,14,14,18,16,13,14,12,14,11,16,14,14,13,17,15,16,13,19,16,12,15,17,19,11,15
